"timeid","DFG_year","var","nitrogen","appl","TT","trait","group","g","trt","part","BBCH","Trait","Das","Acc_Radiation","namCombine"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"HI","2021-07-27","Split_176_Late","Split 176",NA,"87",0.460582689267451,264,750374.5,"HI"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"spike_number","2021-07-27","Split_176_Late","Split 176",NA,"87",5.4999999725,264,750374.5,"spike_number_87"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"tiller","2021-07-27","Split_176_Late","Split 176","biomasscut","87",5.599999972,264,750374.5,"tiller_87"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"tkw","2021-07-27","Split_176_Late","Split 176","biomasscut","87",33.04,264,750374.5,"biomasscut_tkw"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"tkw","2021-07-27","Split_176_Late","Split 176","plot","87",33.1533333333333,264,750374.5,"plot_tkw"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"yield","2021-07-27","Split_176_Late","Split 176","biomasscut","87",8.5214999573925,264,750374.5,"biomasscut_yield"
"Late","DFG2021","Alves",176,"Split",2347.37916666667,"yield","2021-07-27","Split_176_Late","Split 176","plot","87",5.98494924509804,264,750374.5,"plot_yield"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Late","Split 176","biomass_sum","23_31",0.021047618942381,NA,NA,"CGR_dd_23_31"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Late","Split 176","biomass_sum","31_41",0.16274999918625,NA,NA,"CGR_dd_31_41"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Late","Split 176","biomass_sum","31_61",0.254551019135408,NA,NA,"CGR_dd_31_61"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Late","Split 176","biomass_sum","41_51",0.360874998195625,NA,NA,"CGR_dd_41_51"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Late","Split 176","biomass_sum","51_61",0.578928568533929,NA,NA,"CGR_dd_51_61"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_dd",NA,"Split_176_Late","Split 176","biomass_sum","61_87",0.0694404758432738,NA,NA,"CGR_dd_61_87"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Late","Split 176","biomass_sum","23_31",0.00318386456178642,NA,NA,"CGR_tt_23_31"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Late","Split 176","biomass_sum","31_41",0.0141630406253712,NA,NA,"CGR_tt_31_41"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Late","Split 176","biomass_sum","31_61",0.0186061196541242,NA,NA,"CGR_tt_31_61"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Late","Split 176","biomass_sum","41_51",0.01936988053271,NA,NA,"CGR_tt_41_51"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Late","Split 176","biomass_sum","51_61",0.0310239232898565,NA,NA,"CGR_tt_51_61"
"Late","DFG2021","Alves",176,"Split",NA,"CGR_tt",NA,"Split_176_Late","Split 176","biomass_sum","61_87",0.00354363474428784,NA,NA,"CGR_tt_61_87"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Late","Split 176","biomass_sum","23_31",0.88399999558,NA,NA,"Delta_biomass_23_31"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Late","Split 176","biomass_sum","31_41",5.5334999723325,NA,NA,"Delta_biomass_31_41"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Late","Split 176","biomass_sum","31_61",12.472999937635,NA,NA,"Delta_biomass_31_61"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Late","Split 176","biomass_sum","41_51",2.886999985565,NA,NA,"Delta_biomass_41_51"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Late","Split 176","biomass_sum","51_61",4.0524999797375,NA,NA,"Delta_biomass_51_61"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_biomass",NA,"Split_176_Late","Split 176","biomass_sum","61_87",2.9164999854175,NA,NA,"Delta_biomass_61_87"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","51_61",1.4934999925325,NA,NA,"Delta_ear_51_61"
"Late","DFG2021","Alves",176,"Split",NA,"Delta_ear",NA,"Split_176_Late","Split 176","ear","61_87",6.814999965925,NA,NA,"Delta_ear_61_87"
"Late","DFG2021","Alves",176,"Split",NA,"E",NA,"Split_176_Late","Split 176",NA,"31_61",24.1033641990064,NA,NA,"E"
"Late","DFG2021","Alves",176,"Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","51_61",0.213357141790357,NA,NA,"EGR_dd_51_61"
"Late","DFG2021","Alves",176,"Split",NA,"EGR_dd",NA,"Split_176_Late","Split 176","ear","61_87",0.162261903950595,NA,NA,"EGR_dd_61_87"
"Late","DFG2021","Alves",176,"Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","51_61",0.011433492765799,NA,NA,"EGR_tt_51_61"
"Late","DFG2021","Alves",176,"Split",NA,"EGR_tt",NA,"Split_176_Late","Split 176","ear","61_87",0.00828042886415966,NA,NA,"EGR_tt_61_87"
"Late","DFG2021","Alves",176,"Split",NA,"FE",NA,"Split_176_Late","Split 176",NA,"",70.8625967097434,NA,NA,"FE"
"Late","DFG2021","Alves",176,"Split",NA,"GCD55",NA,"Split_176_Late","Split 176",NA,NA,643.381572060795,NA,NA,"GCD55"
"Late","DFG2021","Alves",176,"Split",NA,"GCD59",NA,"Split_176_Late","Split 176",NA,NA,559.827033836485,NA,NA,"GCD59"
"Late","DFG2021","Alves",176,"Split",NA,"GCD61",NA,"Split_176_Late","Split 176",NA,NA,593.179586027868,NA,NA,"GCD61"
"Late","DFG2021","Alves",176,"Split",NA,"GLA50",NA,"Split_176_Late","Split 176",NA,NA,2065.25875269454,NA,NA,"GLA50"
"Late","DFG2021","Alves",176,"Split",NA,"gLAI_61",NA,"Split_176_Late","Split 176",NA,NA,5.11647615507201,NA,NA,"gLAI_61"
"Late","DFG2021","Alves",176,"Split",NA,"gLAI_duration",NA,"Split_176_Late","Split 176",NA,NA,552.489599789247,NA,NA,"gLAI_duration"
"Late","DFG2021","Alves",176,"Split",NA,"gLAI_int",NA,"Split_176_Late","Split 176",NA,NA,2559.70685856079,NA,NA,"gLAI_int"
"Late","DFG2021","Alves",176,"Split",NA,"gLAI_int_mean",NA,"Split_176_Late","Split 176",NA,NA,4.63304080210237,NA,NA,"gLAI_int_mean"
"Late","DFG2021","Alves",176,"Split",NA,"gLAI_max",NA,"Split_176_Late","Split 176",NA,NA,5.12,NA,NA,"gLAI_max"
"Late","DFG2021","Alves",176,"Split",NA,"gLI_61",NA,"Split_176_Late","Split 176",NA,NA,0.970780160495842,NA,NA,"gLI_61"
"Late","DFG2021","Alves",176,"Split",NA,"gLI_duration",NA,"Split_176_Late","Split 176",NA,NA,583.511120005242,NA,NA,"gLI_duration"
"Late","DFG2021","Alves",176,"Split",NA,"gLI_int",NA,"Split_176_Late","Split 176",NA,NA,513.722770937747,NA,NA,"gLI_int"
"Late","DFG2021","Alves",176,"Split",NA,"gLI_int_mean",NA,"Split_176_Late","Split 176",NA,NA,0.88039928173628,NA,NA,"gLI_int_mean"
"Late","DFG2021","Alves",176,"Split",NA,"gLI_max",NA,"Split_176_Late","Split 176",NA,NA,0.971376985368227,NA,NA,"gLI_max"
"Late","DFG2021","Alves",176,"Split",NA,"grain_area",NA,"Split_176_Late","Split 176","plot","harvest",14.7,NA,NA,"grain_area"
"Late","DFG2021","Alves",176,"Split",NA,"grain_bulk_density",NA,"Split_176_Late","Split 176","plot","harvest",73.5666666666667,NA,NA,"grain_bulk_density"
"Late","DFG2021","Alves",176,"Split",NA,"grain_circularity",NA,"Split_176_Late","Split 176","plot","harvest",1.3,NA,NA,"grain_circularity"
"Late","DFG2021","Alves",176,"Split",NA,"grain_LB_ratio",NA,"Split_176_Late","Split 176","plot","harvest",1.83333333333333,NA,NA,"grain_LB_ratio"
"Late","DFG2021","Alves",176,"Split",NA,"grain_length",NA,"Split_176_Late","Split 176","plot","harvest",5.93333333333333,NA,NA,"grain_length"
"Late","DFG2021","Alves",176,"Split",NA,"grain_width",NA,"Split_176_Late","Split 176","plot","harvest",3.33333333333333,NA,NA,"grain_width"
"Late","DFG2021","Alves",176,"Split",NA,"gSPAD_61",NA,"Split_176_Late","Split 176",NA,NA,48.8934052700729,NA,NA,"gSPAD_61"
"Late","DFG2021","Alves",176,"Split",NA,"gSPAD_duration",NA,"Split_176_Late","Split 176",NA,NA,540.286789880139,NA,NA,"gSPAD_duration"
"Late","DFG2021","Alves",176,"Split",NA,"gSPAD_int",NA,"Split_176_Late","Split 176",NA,NA,22875.0726995026,NA,NA,"gSPAD_int"
"Late","DFG2021","Alves",176,"Split",NA,"gSPAD_int_mean",NA,"Split_176_Late","Split 176",NA,NA,42.3387599474297,NA,NA,"gSPAD_int_mean"
"Late","DFG2021","Alves",176,"Split",NA,"gSPAD_max",NA,"Split_176_Late","Split 176",NA,NA,49.2666666666667,NA,NA,"gSPAD_max"
"Late","DFG2021","Alves",176,"Split",NA,"LAD55",NA,"Split_176_Late","Split 176",NA,NA,3219.76408736146,NA,NA,"LAD55"
"Late","DFG2021","Alves",176,"Split",NA,"LAD59",NA,"Split_176_Late","Split 176",NA,NA,2791.98052150472,NA,NA,"LAD59"
"Late","DFG2021","Alves",176,"Split",NA,"LAD61",NA,"Split_176_Late","Split 176",NA,NA,2962.73613271223,NA,NA,"LAD61"
"Late","DFG2021","Alves",176,"Split",NA,"LAImax55",NA,"Split_176_Late","Split 176",NA,NA,5.12,NA,NA,"LAImax55"
"Late","DFG2021","Alves",176,"Split",NA,"LAImax59",NA,"Split_176_Late","Split 176",NA,NA,5.12,NA,NA,"LAImax59"
"Late","DFG2021","Alves",176,"Split",NA,"LAImax61",NA,"Split_176_Late","Split 176",NA,NA,5.12,NA,NA,"LAImax61"
"Late","DFG2021","Alves",176,"Split",NA,"LAImaxTT55",NA,"Split_176_Late","Split 176",NA,NA,1393.72916666667,NA,NA,"LAImaxTT55"
"Late","DFG2021","Alves",176,"Split",NA,"LAImaxTT59",NA,"Split_176_Late","Split 176",NA,NA,1393.72916666667,NA,NA,"LAImaxTT59"
"Late","DFG2021","Alves",176,"Split",NA,"LAImaxTT61",NA,"Split_176_Late","Split 176",NA,NA,1393.72916666667,NA,NA,"LAImaxTT61"
"Late","DFG2021","Alves",176,"Split",NA,"RUE",NA,"Split_176_Late","Split 176","biomass_sum","61_87",1.29338929887365,NA,NA,"RUE"
"Late","DFG2021","Alves",176,"Split",NA,"S",NA,"Split_176_Late","Split 176",NA,NA,30,NA,NA,"S"
"Late","DFG2021","Alves",176,"Split",NA,"S00_09",NA,"Split_176_Late","Split 176",NA,NA,183,NA,NA,"S00_09"
"Late","DFG2021","Alves",176,"Split",NA,"S09_13",NA,"Split_176_Late","Split 176",NA,NA,327,NA,NA,"S09_13"
"Late","DFG2021","Alves",176,"Split",NA,"S13_23",NA,"Split_176_Late","Split 176",NA,NA,201,NA,NA,"S13_23"
"Late","DFG2021","Alves",176,"Split",NA,"S23_31",NA,"Split_176_Late","Split 176",NA,NA,198,NA,NA,"S23_31"
"Late","DFG2021","Alves",176,"Split",NA,"S31_41",NA,"Split_176_Late","Split 176",NA,NA,347,NA,NA,"S31_41"
"Late","DFG2021","Alves",176,"Split",NA,"S31_61",NA,"Split_176_Late","Split 176",NA,NA,564,NA,NA,"S31_61"
"Late","DFG2021","Alves",176,"Split",NA,"S41_51",NA,"Split_176_Late","Split 176",NA,NA,132,NA,NA,"S41_51"
"Late","DFG2021","Alves",176,"Split",NA,"S51_61",NA,"Split_176_Late","Split 176",NA,NA,88,NA,NA,"S51_61"
"Late","DFG2021","Alves",176,"Split",NA,"S61_71",NA,"Split_176_Late","Split 176",NA,NA,133,NA,NA,"S61_71"
"Late","DFG2021","Alves",176,"Split",NA,"S61_87",NA,"Split_176_Late","Split 176",NA,NA,683,NA,NA,"S61_87"
"Late","DFG2021","Alves",176,"Split",NA,"S71_77",NA,"Split_176_Late","Split 176",NA,NA,147,NA,NA,"S71_77"
"Late","DFG2021","Alves",176,"Split",NA,"S77_87",NA,"Split_176_Late","Split 176",NA,NA,404,NA,NA,"S77_87"
"Late","DFG2021","Alves",176,"Split",NA,"TT_gLAI_50",NA,"Split_176_Late","Split 176",NA,NA,2024.56876645592,NA,NA,"TT_gLAI_50"
"Late","DFG2021","Alves",176,"Split",NA,"TT_gLI_50",NA,"Split_176_Late","Split 176",NA,NA,2055.59028667191,NA,NA,"TT_gLI_50"
"Late","DFG2021","Alves",176,"Split",NA,"TT_gSPAD_50",NA,"Split_176_Late","Split 176",NA,NA,2012.36595654681,NA,NA,"TT_gSPAD_50"
"Late","DFG2021","Alves",176,"Split",NA,"TT55",NA,"Split_176_Late","Split 176",NA,NA,1421.87718063374,NA,NA,"TT55"
"Late","DFG2021","Alves",176,"Split",NA,"TT59",NA,"Split_176_Late","Split 176",NA,NA,1505.43171885805,NA,NA,"TT59"
"Late","DFG2021","Alves",176,"Split",NA,"TT61",NA,"Split_176_Late","Split 176",NA,NA,1472.07916666667,NA,NA,"TT61"
"Late","DFG2021","Alves",176,"Split",NA,"TT87",NA,"Split_176_Late","Split 176",NA,NA,2155.14583333333,NA,NA,"TT87"
"Late","DFG2021","Alves",220,"Combined",576.333333333333,"biomass","2021-03-16","Combined_220_Late","Combined 220","straw","23",0.11599999942,131,133207,"straw_biomass23"
"Late","DFG2021","Alves",220,"Combined",576.333333333333,"tiller","2021-03-16","Combined_220_Late","Combined 220","biomasscut","23",3.0999999845,131,133207,"tiller_23"
"Late","DFG2021","Alves",220,"Combined",853.983333333333,"biomass","2021-04-27","Combined_220_Late","Combined 220","straw","31",0.9199999954,173,289654.2,"straw_biomass31"
"Late","DFG2021","Alves",220,"Combined",853.983333333333,"Height","2021-04-27","Combined_220_Late","Combined 220",NA,"31",18.3333333333333,173,289654.2,"Height_31"
"Late","DFG2021","Alves",220,"Combined",853.983333333333,"tiller","2021-04-27","Combined_220_Late","Combined 220","biomasscut","31",9.54999995225,173,289654.2,"tiller_31"
"Late","DFG2021","Alves",220,"Combined",908.566666666667,"LI","2021-05-03","Combined_220_Late","Combined 220",NA,NA,0.455679218645451,179,314116.5,"LI"
"Late","DFG2021","Alves",220,"Combined",933.233333333333,"LI","2021-05-06","Combined_220_Late","Combined 220",NA,NA,0.502308116633281,182,327397,"LI"
"Late","DFG2021","Alves",220,"Combined",989.008333333333,"LAI","2021-05-10","Combined_220_Late","Combined 220",NA,NA,1.76,186,349077,"LAI"
"Late","DFG2021","Alves",220,"Combined",989.008333333333,"LI","2021-05-10","Combined_220_Late","Combined 220",NA,NA,0.620031575640519,186,349077,"LI"
"Late","DFG2021","Alves",220,"Combined",1016.95,"LAI","2021-05-12","Combined_220_Late","Combined 220",NA,NA,1.78,188,354517.7,"LAI"
"Late","DFG2021","Alves",220,"Combined",1016.95,"LI","2021-05-12","Combined_220_Late","Combined 220",NA,NA,0.628522465592031,188,354517.7,"LI"
"Late","DFG2021","Alves",220,"Combined",1076.37083333333,"LAI","2021-05-17","Combined_220_Late","Combined 220",NA,NA,2.955,193,377766,"LAI"
"Late","DFG2021","Alves",220,"Combined",1076.37083333333,"LI","2021-05-17","Combined_220_Late","Combined 220",NA,NA,0.794288572466975,193,377766,"LI"
"Late","DFG2021","Alves",220,"Combined",1110.42083333333,"LAI","2021-05-20","Combined_220_Late","Combined 220",NA,NA,3.41,196,392974.4,"LAI"
"Late","DFG2021","Alves",220,"Combined",1110.42083333333,"LI","2021-05-20","Combined_220_Late","Combined 220",NA,NA,0.82545493136858,196,392974.4,"LI"
"Late","DFG2021","Alves",220,"Combined",1170.27083333333,"LAI","2021-05-25","Combined_220_Late","Combined 220",NA,NA,4.11,201,415871.5,"LAI"
"Late","DFG2021","Alves",220,"Combined",1181.67916666667,"LAI","2021-05-26","Combined_220_Late","Combined 220",NA,NA,4.005,202,420993.3,"LAI"
"Late","DFG2021","Alves",220,"Combined",1181.67916666667,"LI","2021-05-26","Combined_220_Late","Combined 220",NA,NA,0.865846657913758,202,420993.3,"LI"
"Late","DFG2021","Alves",220,"Combined",1204.50833333333,"LI","2021-05-28","Combined_220_Late","Combined 220",NA,NA,0.828532641341695,204,430416.4,"LI"
"Late","DFG2021","Alves",220,"Combined",1244.68333333333,"biomass","2021-05-31","Combined_220_Late","Combined 220","straw","41",6.4774999676125,207,450176.7,"straw_biomass41"
"Late","DFG2021","Alves",220,"Combined",1244.68333333333,"Height","2021-05-31","Combined_220_Late","Combined 220",NA,"41",63,207,450176.7,"Height_41"
"Late","DFG2021","Alves",220,"Combined",1244.68333333333,"LAI","2021-05-31","Combined_220_Late","Combined 220",NA,"41",4.54,207,450176.7,"LAI_41"
"Late","DFG2021","Alves",220,"Combined",1244.68333333333,"LI","2021-05-31","Combined_220_Late","Combined 220",NA,"41",0.890274763563962,207,450176.7,"LI_41"
"Late","DFG2021","Alves",220,"Combined",1244.68333333333,"tiller","2021-05-31","Combined_220_Late","Combined 220","biomasscut","41",6.94999996525,207,450176.7,"tiller_41"
"Late","DFG2021","Alves",220,"Combined",1262.59166666667,"GBD","2021-06-01","Combined_220_Late","Combined 220",NA,NA,100,208,457923.7,"GBD"
"Late","DFG2021","Alves",220,"Combined",1262.59166666667,"LAI","2021-06-01","Combined_220_Late","Combined 220",NA,NA,4.305,208,457923.7,"LAI"
"Late","DFG2021","Alves",220,"Combined",1262.59166666667,"LI","2021-06-01","Combined_220_Late","Combined 220",NA,NA,0.888961810644019,208,457923.7,"LI"
"Late","DFG2021","Alves",220,"Combined",1281.975,"SPAD","2021-06-02","Combined_220_Late","Combined 220",NA,NA,50,209,465065.9,"SPAD"
"Late","DFG2021","Alves",220,"Combined",1375.25416666667,"GBD","2021-06-07","Combined_220_Late","Combined 220",NA,NA,98.3333333333333,214,486562.8,"GBD"
"Late","DFG2021","Alves",220,"Combined",1375.25416666667,"LAI","2021-06-07","Combined_220_Late","Combined 220",NA,NA,5.13,214,486562.8,"LAI"
"Late","DFG2021","Alves",220,"Combined",1375.25416666667,"LI","2021-06-07","Combined_220_Late","Combined 220",NA,NA,0.943201780565664,214,486562.8,"LI"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"biomass","2021-06-08","Combined_220_Late","Combined 220","biomass_sum","51",8.92399995538,215,492236.8,"biomass_sum_biomass51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"biomass","2021-06-08","Combined_220_Late","Combined 220","ear","51",1.226999993865,215,492236.8,"ear_biomass51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"biomass","2021-06-08","Combined_220_Late","Combined 220","straw","51",7.696999961515,215,492236.8,"straw_biomass51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"Height","2021-06-08","Combined_220_Late","Combined 220",NA,"51",81,215,492236.8,"Height_51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"LAI","2021-06-08","Combined_220_Late","Combined 220",NA,"51",4.815,215,492236.8,"LAI_51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"LI","2021-06-08","Combined_220_Late","Combined 220",NA,"51",0.926134155867567,215,492236.8,"LI_51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"spike_number","2021-06-08","Combined_220_Late","Combined 220",NA,"51",4.0999999795,215,492236.8,"spike_number_51"
"Late","DFG2021","Alves",220,"Combined",1393.72916666667,"tiller","2021-06-08","Combined_220_Late","Combined 220","biomasscut","51",6.94999996525,215,492236.8,"tiller_51"
"Late","DFG2021","Alves",220,"Combined",1414.06666666667,"SPAD","2021-06-09","Combined_220_Late","Combined 220",NA,NA,51.8,216,498252.9,"SPAD"
"Late","DFG2021","Alves",220,"Combined",1506.49583333333,"GBD","2021-06-14","Combined_220_Late","Combined 220",NA,NA,98.3333333333333,221,532951.1,"GBD"
"Late","DFG2021","Alves",220,"Combined",1506.49583333333,"LAI","2021-06-14","Combined_220_Late","Combined 220",NA,NA,5.38,221,532951.1,"LAI"
"Late","DFG2021","Alves",220,"Combined",1506.49583333333,"LI","2021-06-14","Combined_220_Late","Combined 220",NA,NA,0.967719978781248,221,532951.1,"LI"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"biomass","2021-06-15","Combined_220_Late","Combined 220","biomass_sum","61",12.0694999396525,222,539515,"biomass_sum_biomass61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"biomass","2021-06-15","Combined_220_Late","Combined 220","ear","61",2.69199998654,222,539515,"ear_biomass61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"biomass","2021-06-15","Combined_220_Late","Combined 220","straw","61",9.3774999531125,222,539515,"straw_biomass61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"Height","2021-06-15","Combined_220_Late","Combined 220",NA,"61",88.6666666666667,222,539515,"Height_61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"LAI","2021-06-15","Combined_220_Late","Combined 220",NA,"61",5.37,222,539515,"LAI_61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"LI","2021-06-15","Combined_220_Late","Combined 220",NA,"61",0.943150348475126,222,539515,"LI_61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"spike_number","2021-06-15","Combined_220_Late","Combined 220",NA,"61",6.34999996825,222,539515,"spike_number_61"
"Late","DFG2021","Alves",220,"Combined",1524.35416666667,"tiller","2021-06-15","Combined_220_Late","Combined 220","biomasscut","61",7.04999996475,222,539515,"tiller_61"
"Late","DFG2021","Alves",220,"Combined",1545.36666666667,"LAI","2021-06-16","Combined_220_Late","Combined 220",NA,NA,5.14,223,547361.3,"LAI"
"Late","DFG2021","Alves",220,"Combined",1545.36666666667,"SPAD","2021-06-16","Combined_220_Late","Combined 220",NA,NA,52.7666666666667,223,547361.3,"SPAD"
"Late","DFG2021","Alves",220,"Combined",1665.125,"GBD","2021-06-21","Combined_220_Late","Combined 220",NA,NA,90,228,581581.3,"GBD"
"Late","DFG2021","Alves",220,"Combined",1680.67916666667,"LAI","2021-06-22","Combined_220_Late","Combined 220",NA,NA,5.61,229,585414.8,"LAI"
"Late","DFG2021","Alves",220,"Combined",1680.67916666667,"LI","2021-06-22","Combined_220_Late","Combined 220",NA,NA,0.958919579218482,229,585414.8,"LI"
"Late","DFG2021","Alves",220,"Combined",1697.22083333333,"LAI","2021-06-23","Combined_220_Late","Combined 220",NA,NA,5,230,589899.5,"LAI"
"Late","DFG2021","Alves",220,"Combined",1697.22083333333,"LI","2021-06-23","Combined_220_Late","Combined 220",NA,NA,0.949899346982864,230,589899.5,"LI"
